OBJECTID,ISO,NAME,BATTLES,SUMfat,MEANfat
20131,BDI,Burundi,0,0,0
20132,BDI,Burundi,0,0,0
20133,BDI,Burundi,0,0,0
20134,BDI,Burundi,0,0,0
20135,BDI,Burundi,0,0,0
20136,BDI,Burundi,0,0,0
20137,BDI,Burundi,0,0,0
20138,BDI,Burundi,0,0,0
20139,BDI,Burundi,0,0,0
20140,BDI,Burundi,0,0,0
20141,BDI,Burundi,0,0,0
20142,BDI,Burundi,0,0,0
20143,BDI,Burundi,0,0,0
20144,BDI,Burundi,0,0,0
20145,BDI,Burundi,0,0,0
20146,BDI,Burundi,0,0,0
20147,BDI,Burundi,0,0,0
20148,BDI,Burundi,0,0,0
20149,BDI,Burundi,0,0,0
20150,BDI,Burundi,0,0,0
20151,BDI,Burundi,0,0,0
20152,BDI,Burundi,0,0,0
20153,BDI,Burundi,0,0,0
20154,BDI,Burundi,0,0,0
20155,BDI,Burundi,0,0,0
20156,BDI,Burundi,0,0,0
20157,BDI,Burundi,0,0,0
20158,BDI,Burundi,0,0,0
20159,BDI,Burundi,0,0,0
20160,BDI,Burundi,0,0,0
20161,BDI,Burundi,0,0,0
20162,BDI,Burundi,0,0,0
20163,BDI,Burundi,0,0,0
20164,BDI,Burundi,0,0,0
20165,BDI,Burundi,0,0,0
20166,BDI,Burundi,0,0,0
20167,BDI,Burundi,0,0,0
20168,BDI,Burundi,0,0,0
20169,BDI,Burundi,0,0,0
20170,BDI,Burundi,0,0,0
20171,BDI,Burundi,0,0,0
20172,BDI,Burundi,0,0,0
20173,BDI,Burundi,0,0,0
20174,BDI,Burundi,0,0,0
20175,BDI,Burundi,0,0,0
20176,BDI,Burundi,0,0,0
20177,BDI,Burundi,0,0,0
20178,BDI,Burundi,0,0,0
20179,BDI,Burundi,0,0,0
20180,BDI,Burundi,0,0,0
20181,BDI,Burundi,0,0,0
20182,BDI,Burundi,0,0,0
20183,BDI,Burundi,0,0,0
20184,BDI,Burundi,0,0,0
20185,BDI,Burundi,0,0,0
20186,BDI,Burundi,0,0,0
20187,BDI,Burundi,0,0,0
20188,BDI,Burundi,0,0,0
20189,BDI,Burundi,0,0,0
20190,BDI,Burundi,0,0,0
20191,BDI,Burundi,0,0,0
20192,BDI,Burundi,0,0,0
20193,BDI,Burundi,0,0,0
20194,BDI,Burundi,0,0,0
20195,BDI,Burundi,0,0,0
20196,BDI,Burundi,0,0,0
20197,BDI,Burundi,0,0,0
20198,BDI,Burundi,0,0,0
20199,BDI,Burundi,0,0,0
20200,BDI,Burundi,0,0,0
20201,BDI,Burundi,0,0,0
20202,BDI,Burundi,0,0,0
20203,BDI,Burundi,0,0,0
20204,BDI,Burundi,0,0,0
20205,BDI,Burundi,0,0,0
20206,BDI,Burundi,0,0,0
20207,BDI,Burundi,0,0,0
20208,BDI,Burundi,0,0,0
20209,BDI,Burundi,0,0,0
20210,BDI,Burundi,0,0,0
20211,BDI,Burundi,0,0,0
20212,BDI,Burundi,0,0,0
20213,BDI,Burundi,0,0,0
20214,BDI,Burundi,0,0,0
20215,BDI,Burundi,0,0,0
20216,BDI,Burundi,0,0,0
20217,BDI,Burundi,0,0,0
20218,BDI,Burundi,0,0,0
20219,BDI,Burundi,0,0,0
20220,BDI,Burundi,0,0,0
20221,BDI,Burundi,0,0,0
20222,BDI,Burundi,0,0,0
20223,BDI,Burundi,0,0,0
20224,BDI,Burundi,0,0,0
20225,BDI,Burundi,0,0,0
20226,BDI,Burundi,0,0,0
20227,BDI,Burundi,0,0,0
20228,BDI,Burundi,0,0,0
20229,BDI,Burundi,0,0,0
20230,BDI,Burundi,0,0,0
20231,BDI,Burundi,0,0,0
20232,BDI,Burundi,0,0,0
20233,BDI,Burundi,0,0,0
20234,BDI,Burundi,0,0,0
20235,BDI,Burundi,0,0,0
20236,BDI,Burundi,0,0,0
20237,BDI,Burundi,0,0,0
20238,BDI,Burundi,0,0,0
20239,BDI,Burundi,0,0,0
20240,BDI,Burundi,0,0,0
20241,BDI,Burundi,0,0,0
20242,BDI,Burundi,0,0,0
20243,BDI,Burundi,0,0,0
20244,BDI,Burundi,0,0,0
20245,BDI,Burundi,0,0,0
20246,BDI,Burundi,0,0,0
20247,BDI,Burundi,0,0,0
20248,BDI,Burundi,0,0,0
20249,BDI,Burundi,0,0,0
20250,BDI,Burundi,0,0,0
20251,BDI,Burundi,0,0,0
20252,BDI,Burundi,0,0,0
20253,BDI,Burundi,0,0,0
20254,BDI,Burundi,0,0,0
20255,BDI,Burundi,0,0,0
20256,BDI,Burundi,0,0,0
20257,BDI,Burundi,0,0,0
20258,BDI,Burundi,0,0,0
20259,BDI,Burundi,0,0,0
20260,BDI,Burundi,0,0,0
20261,BDI,Burundi,0,0,0
20262,BDI,Burundi,0,0,0
20263,BDI,Burundi,0,0,0
20264,BDI,Burundi,0,0,0
20265,BDI,Burundi,0,0,0
20266,BDI,Burundi,0,0,0
20267,BDI,Burundi,0,0,0
20268,BDI,Burundi,0,0,0
20269,BDI,Burundi,0,0,0
20270,BDI,Burundi,0,0,0
20271,BDI,Burundi,0,0,0
20272,BDI,Burundi,0,0,0
20273,BDI,Burundi,0,0,0
20274,BDI,Burundi,0,0,0
20275,BDI,Burundi,0,0,0
20276,BDI,Burundi,0,0,0
20277,BDI,Burundi,0,0,0
20278,BDI,Burundi,0,0,0
20279,BDI,Burundi,0,0,0
20280,BDI,Burundi,0,0,0
20281,BDI,Burundi,0,0,0
20282,BDI,Burundi,0,0,0
20283,BDI,Burundi,0,0,0
20284,BDI,Burundi,0,0,0
20285,BDI,Burundi,0,0,0
20286,BDI,Burundi,0,0,0
20287,BDI,Burundi,0,0,0
20288,BDI,Burundi,0,0,0
20289,BDI,Burundi,0,0,0
20290,BDI,Burundi,0,0,0
20291,BDI,Burundi,0,0,0
20292,BDI,Burundi,0,0,0
20293,BDI,Burundi,0,0,0
20294,BDI,Burundi,0,0,0
20295,BDI,Burundi,0,0,0
20296,BDI,Burundi,0,0,0
20297,BDI,Burundi,0,0,0
20298,BDI,Burundi,0,0,0
20299,BDI,Burundi,0,0,0
20300,BDI,Burundi,0,0,0
20301,BDI,Burundi,0,0,0
20302,BDI,Burundi,0,0,0
20303,BDI,Burundi,0,0,0
20304,BDI,Burundi,0,0,0
20305,BDI,Burundi,0,0,0
20306,BDI,Burundi,0,0,0
20307,BDI,Burundi,0,0,0
20308,BDI,Burundi,0,0,0
20309,BDI,Burundi,0,0,0
20310,BDI,Burundi,0,0,0
20311,BDI,Burundi,0,0,0
20312,BDI,Burundi,0,0,0
20313,BDI,Burundi,0,0,0
20314,BDI,Burundi,0,0,0
20315,BDI,Burundi,0,0,0
20316,BDI,Burundi,0,0,0
20317,BDI,Burundi,0,0,0
20318,BDI,Burundi,0,0,0
20319,BDI,Burundi,0,0,0
20320,BDI,Burundi,0,0,0
20321,BDI,Burundi,0,0,0
20322,BDI,Burundi,0,0,0
20323,BDI,Burundi,0,0,0
20324,BDI,Burundi,0,0,0
20325,BDI,Burundi,0,0,0
20326,BDI,Burundi,0,0,0
20327,BDI,Burundi,0,0,0
20328,BDI,Burundi,0,0,0
20329,BDI,Burundi,0,0,0
20330,BDI,Burundi,0,0,0
20331,BDI,Burundi,0,0,0
20332,BDI,Burundi,0,0,0
20333,BDI,Burundi,0,0,0
20334,BDI,Burundi,0,0,0
20335,BDI,Burundi,0,0,0
20336,BDI,Burundi,0,0,0
20337,BDI,Burundi,0,0,0
20338,BDI,Burundi,0,0,0
20339,BDI,Burundi,0,0,0
20340,BDI,Burundi,0,0,0
20341,BDI,Burundi,0,0,0
20342,BDI,Burundi,0,0,0
20343,BDI,Burundi,0,0,0
20344,BDI,Burundi,0,0,0
20345,BDI,Burundi,0,0,0
20346,BDI,Burundi,0,0,0
20347,BDI,Burundi,0,0,0
20348,BDI,Burundi,0,0,0
20349,BDI,Burundi,0,0,0
20350,BDI,Burundi,0,0,0
20351,BDI,Burundi,0,0,0
20352,BDI,Burundi,0,0,0
20353,BDI,Burundi,0,0,0
20354,BDI,Burundi,0,0,0
20355,BDI,Burundi,0,0,0
20356,BDI,Burundi,0,0,0
20357,BDI,Burundi,0,0,0
20358,BDI,Burundi,0,0,0
20359,BDI,Burundi,0,0,0
20360,BDI,Burundi,0,0,0
20361,BDI,Burundi,0,0,0
20362,BDI,Burundi,0,0,0
20363,BDI,Burundi,0,0,0
20364,BDI,Burundi,0,0,0
20365,BDI,Burundi,0,0,0
20366,BDI,Burundi,0,0,0
20367,BDI,Burundi,0,0,0
20368,BDI,Burundi,0,0,0
20369,BDI,Burundi,0,0,0
20370,BDI,Burundi,0,0,0
20371,BDI,Burundi,0,0,0
20372,BDI,Burundi,0,0,0
20373,BDI,Burundi,0,0,0
20374,BDI,Burundi,0,0,0
20375,BDI,Burundi,0,0,0
20376,BDI,Burundi,0,0,0
20377,BDI,Burundi,0,0,0
20378,BDI,Burundi,0,0,0
20379,BDI,Burundi,0,0,0
20380,BDI,Burundi,0,0,0
20381,BDI,Burundi,0,0,0
20382,BDI,Burundi,0,0,0
20383,BDI,Burundi,0,0,0
20384,BDI,Burundi,0,0,0
20385,BDI,Burundi,0,0,0
20386,BDI,Burundi,0,0,0
20387,BDI,Burundi,0,0,0
20388,BDI,Burundi,0,0,0
20389,BDI,Burundi,0,0,0
20390,BDI,Burundi,0,0,0
20391,BDI,Burundi,0,0,0
20392,BDI,Burundi,0,0,0
20393,BDI,Burundi,0,0,0
20394,BDI,Burundi,0,0,0
20395,BDI,Burundi,0,0,0
20396,BDI,Burundi,0,0,0
20397,BDI,Burundi,0,0,0
20398,BDI,Burundi,0,0,0
20399,BDI,Burundi,0,0,0
20400,BDI,Burundi,0,0,0
20401,BDI,Burundi,0,0,0
20402,BDI,Burundi,0,0,0
20403,BDI,Burundi,0,0,0
20404,BDI,Burundi,0,0,0
20405,BDI,Burundi,0,0,0
20406,BDI,Burundi,0,0,0
20407,BDI,Burundi,0,0,0
20408,BDI,Burundi,0,0,0
20409,BDI,Burundi,0,0,0
20410,BDI,Burundi,0,0,0
20411,BDI,Burundi,0,0,0
20412,BDI,Burundi,0,0,0
20413,BDI,Burundi,0,0,0
20414,BDI,Burundi,0,0,0
20415,BDI,Burundi,0,0,0
20416,BDI,Burundi,0,0,0
20417,BDI,Burundi,0,0,0
20418,BDI,Burundi,0,0,0
20419,BDI,Burundi,0,0,0
20420,BDI,Burundi,0,0,0
20421,BDI,Burundi,0,0,0
20422,BDI,Burundi,0,0,0
20423,BDI,Burundi,0,0,0
20424,BDI,Burundi,0,0,0
20425,BDI,Burundi,0,0,0
20426,BDI,Burundi,0,0,0
20427,BDI,Burundi,0,0,0
20428,BDI,Burundi,0,0,0
20429,BDI,Burundi,0,0,0
20430,BDI,Burundi,0,0,0
20431,BDI,Burundi,0,0,0
20432,BDI,Burundi,0,0,0
20433,BDI,Burundi,0,0,0
20434,BDI,Burundi,0,0,0
20435,BDI,Burundi,0,0,0
20436,BDI,Burundi,0,0,0
20437,BDI,Burundi,0,0,0
20438,BDI,Burundi,0,0,0
20439,BDI,Burundi,0,0,0
20440,BDI,Burundi,0,0,0
20441,BDI,Burundi,0,0,0
20442,BDI,Burundi,0,0,0
20443,BDI,Burundi,0,0,0
20444,BDI,Burundi,0,0,0
20445,BDI,Burundi,0,0,0
20446,BDI,Burundi,0,0,0
20447,BDI,Burundi,0,0,0
20448,BDI,Burundi,0,0,0
20449,BDI,Burundi,0,0,0
20450,BDI,Burundi,0,0,0
20451,BDI,Burundi,0,0,0
20452,BDI,Burundi,0,0,0
20453,BDI,Burundi,0,0,0
20454,BDI,Burundi,0,0,0
20455,BDI,Burundi,0,0,0
20456,BDI,Burundi,0,0,0
20457,BDI,Burundi,0,0,0
20458,BDI,Burundi,0,0,0
20459,BDI,Burundi,0,0,0
20460,BDI,Burundi,0,0,0
20461,BDI,Burundi,0,0,0
20462,BDI,Burundi,0,0,0
20463,BDI,Burundi,0,0,0
20464,BDI,Burundi,0,0,0
20465,BDI,Burundi,0,0,0
20466,BDI,Burundi,0,0,0
20467,BDI,Burundi,0,0,0
20468,BDI,Burundi,0,0,0
20469,BDI,Burundi,0,0,0
20470,BDI,Burundi,0,0,0
20471,BDI,Burundi,0,0,0
20472,BDI,Burundi,0,0,0
20473,BDI,Burundi,0,0,0
20474,BDI,Burundi,0,0,0
20475,BDI,Burundi,0,0,0
20476,BDI,Burundi,0,0,0
20477,BDI,Burundi,0,0,0
20478,BDI,Burundi,0,0,0
20479,BDI,Burundi,0,0,0
20480,BDI,Burundi,0,0,0
20481,BDI,Burundi,0,0,0
20482,BDI,Burundi,0,0,0
20483,BDI,Burundi,0,0,0
20484,BDI,Burundi,0,0,0
20485,BDI,Burundi,0,0,0
20486,BDI,Burundi,0,0,0
20487,BDI,Burundi,0,0,0
20488,BDI,Burundi,0,0,0
20489,BDI,Burundi,0,0,0
20490,BDI,Burundi,0,0,0
20491,BDI,Burundi,0,0,0
20492,BDI,Burundi,0,0,0
20493,BDI,Burundi,0,0,0
20494,BDI,Burundi,0,0,0
20495,BDI,Burundi,0,0,0
20496,BDI,Burundi,0,0,0
20497,BDI,Burundi,0,0,0
20498,BDI,Burundi,0,0,0
20499,BDI,Burundi,0,0,0
20500,BDI,Burundi,0,0,0
20501,BDI,Burundi,0,0,0
20502,BDI,Burundi,0,0,0
20503,BDI,Burundi,0,0,0
20504,BDI,Burundi,0,0,0
20505,BDI,Burundi,0,0,0
20506,BDI,Burundi,0,0,0
20507,BDI,Burundi,0,0,0
20508,BDI,Burundi,0,0,0
20509,BDI,Burundi,0,0,0
20510,BDI,Burundi,0,0,0
20511,BDI,Burundi,0,0,0
20512,BDI,Burundi,0,0,0
20513,BDI,Burundi,0,0,0
20514,BDI,Burundi,0,0,0
20515,BDI,Burundi,0,0,0
20516,BDI,Burundi,0,0,0
20517,BDI,Burundi,0,0,0
20518,BDI,Burundi,0,0,0
20519,BDI,Burundi,0,0,0
20520,BDI,Burundi,0,0,0
20521,BDI,Burundi,0,0,0
20522,BDI,Burundi,0,0,0
20523,BDI,Burundi,0,0,0
20524,BDI,Burundi,0,0,0
20525,BDI,Burundi,0,0,0
20526,BDI,Burundi,0,0,0
20527,BDI,Burundi,0,0,0
20528,BDI,Burundi,0,0,0
20529,BDI,Burundi,0,0,0
20530,BDI,Burundi,0,0,0
20531,BDI,Burundi,0,0,0
20532,BDI,Burundi,0,0,0
20533,BDI,Burundi,0,0,0
20534,BDI,Burundi,0,0,0
20535,BDI,Burundi,0,0,0
20536,BDI,Burundi,0,0,0
20537,BDI,Burundi,0,0,0
20538,BDI,Burundi,0,0,0
20539,BDI,Burundi,0,0,0
20540,BDI,Burundi,0,0,0
20541,BDI,Burundi,0,0,0
20542,BDI,Burundi,0,0,0
20543,BDI,Burundi,0,0,0
20544,BDI,Burundi,0,0,0
20545,BDI,Burundi,0,0,0
20546,BDI,Burundi,0,0,0
20547,BDI,Burundi,0,0,0
20548,BDI,Burundi,0,0,0
20549,BDI,Burundi,0,0,0
20550,BDI,Burundi,0,0,0
20551,BDI,Burundi,0,0,0
20552,BDI,Burundi,0,0,0
20553,BDI,Burundi,0,0,0
20554,BDI,Burundi,0,0,0
20555,BDI,Burundi,0,0,0
20556,BDI,Burundi,0,0,0
20557,BDI,Burundi,0,0,0
20558,BDI,Burundi,0,0,0
20559,BDI,Burundi,0,0,0
20560,BDI,Burundi,0,0,0
20561,BDI,Burundi,0,0,0
20562,BDI,Burundi,0,0,0
20563,BDI,Burundi,0,0,0
20564,BDI,Burundi,0,0,0
20565,BDI,Burundi,0,0,0
20566,BDI,Burundi,0,0,0
20567,BDI,Burundi,0,0,0
20568,BDI,Burundi,0,0,0
20569,BDI,Burundi,0,0,0
20570,BDI,Burundi,0,0,0
20571,BDI,Burundi,0,0,0
20572,BDI,Burundi,0,0,0
20573,BDI,Burundi,0,0,0
20574,BDI,Burundi,0,0,0
20575,BDI,Burundi,0,0,0
20576,BDI,Burundi,0,0,0
20577,BDI,Burundi,0,0,0
20578,BDI,Burundi,0,0,0
20579,BDI,Burundi,0,0,0
20580,BDI,Burundi,0,0,0
20581,BDI,Burundi,0,0,0
20582,BDI,Burundi,0,0,0
20583,BDI,Burundi,0,0,0
20584,BDI,Burundi,0,0,0
20585,BDI,Burundi,0,0,0
20586,BDI,Burundi,0,0,0
20587,BDI,Burundi,0,0,0
20588,BDI,Burundi,0,0,0
20589,BDI,Burundi,0,0,0
20590,BDI,Burundi,0,0,0
20591,BDI,Burundi,0,0,0
20592,BDI,Burundi,0,0,0
20593,BDI,Burundi,0,0,0
20594,BDI,Burundi,0,0,0
20595,BDI,Burundi,0,0,0
20596,BDI,Burundi,0,0,0
20597,BDI,Burundi,0,0,0
20598,BDI,Burundi,0,0,0
20599,BDI,Burundi,0,0,0
20600,BDI,Burundi,0,0,0
20601,BDI,Burundi,0,0,0
20602,BDI,Burundi,0,0,0
20603,BDI,Burundi,0,0,0
20604,BDI,Burundi,0,0,0
20605,BDI,Burundi,0,0,0
20606,BDI,Burundi,0,0,0
20607,BDI,Burundi,0,0,0
20608,BDI,Burundi,0,0,0
20609,BDI,Burundi,0,0,0
20610,BDI,Burundi,0,0,0
20611,BDI,Burundi,0,0,0
20612,BDI,Burundi,0,0,0
20613,BDI,Burundi,0,0,0
20614,BDI,Burundi,0,0,0
20615,BDI,Burundi,0,0,0
20616,BDI,Burundi,0,0,0
20617,BDI,Burundi,0,0,0
20618,BDI,Burundi,0,0,0
20619,BDI,Burundi,0,0,0
20620,BDI,Burundi,0,0,0
20621,BDI,Burundi,0,0,0
20622,BDI,Burundi,0,0,0
20623,BDI,Burundi,0,0,0
20624,BDI,Burundi,0,0,0
20625,BDI,Burundi,0,0,0
20626,BDI,Burundi,0,0,0
20627,BDI,Burundi,0,0,0
20628,BDI,Burundi,0,0,0
20629,BDI,Burundi,0,0,0
20630,BDI,Burundi,0,0,0
20631,BDI,Burundi,0,0,0
20632,BDI,Burundi,0,0,0
20633,BDI,Burundi,0,0,0
20634,BDI,Burundi,0,0,0
20635,BDI,Burundi,0,0,0
20636,BDI,Burundi,0,0,0
20637,BDI,Burundi,0,0,0
20638,BDI,Burundi,0,0,0
20639,BDI,Burundi,0,0,0
20640,BDI,Burundi,0,0,0
20641,BDI,Burundi,0,0,0
20642,BDI,Burundi,0,0,0
20643,BDI,Burundi,0,0,0
20644,BDI,Burundi,0,0,0
20645,BDI,Burundi,0,0,0
20646,BDI,Burundi,0,0,0
20647,BDI,Burundi,0,0,0
20648,BDI,Burundi,0,0,0
20649,BDI,Burundi,0,0,0
20650,BDI,Burundi,0,0,0
20651,BDI,Burundi,0,0,0
20652,BDI,Burundi,0,0,0
20653,BDI,Burundi,0,0,0
20654,BDI,Burundi,0,0,0
20655,BDI,Burundi,0,0,0
20656,BDI,Burundi,0,0,0
20657,BDI,Burundi,0,0,0
20658,BDI,Burundi,0,0,0
20659,BDI,Burundi,0,0,0
20660,BDI,Burundi,0,0,0
20661,BDI,Burundi,0,0,0
20662,BDI,Burundi,0,0,0
20663,BDI,Burundi,0,0,0
20664,BDI,Burundi,0,0,0
20665,BDI,Burundi,0,0,0
20666,BDI,Burundi,0,0,0
20667,BDI,Burundi,0,0,0
20668,BDI,Burundi,0,0,0
20669,BDI,Burundi,0,0,0
20670,BDI,Burundi,0,0,0
20671,BDI,Burundi,0,0,0
20672,BDI,Burundi,0,0,0
20673,BDI,Burundi,0,0,0
20674,BDI,Burundi,0,0,0
20675,BDI,Burundi,0,0,0
20676,BDI,Burundi,0,0,0
20677,BDI,Burundi,0,0,0
20678,BDI,Burundi,0,0,0
20679,BDI,Burundi,0,0,0
20680,BDI,Burundi,0,0,0
20681,BDI,Burundi,0,0,0
20682,BDI,Burundi,0,0,0
20683,BDI,Burundi,0,0,0
20684,BDI,Burundi,0,0,0
20685,BDI,Burundi,0,0,0
20686,BDI,Burundi,0,0,0
20687,BDI,Burundi,0,0,0
20688,BDI,Burundi,0,0,0
20689,BDI,Burundi,0,0,0
20690,BDI,Burundi,0,0,0
20691,BDI,Burundi,0,0,0
20692,BDI,Burundi,0,0,0
20693,BDI,Burundi,0,0,0
20694,BDI,Burundi,0,0,0
20695,BDI,Burundi,0,0,0
20696,BDI,Burundi,0,0,0
20697,BDI,Burundi,0,0,0
20698,BDI,Burundi,0,0,0
20699,BDI,Burundi,0,0,0
20700,BDI,Burundi,0,0,0
20701,BDI,Burundi,0,0,0
20702,BDI,Burundi,0,0,0
20703,BDI,Burundi,0,0,0
20704,BDI,Burundi,0,0,0
20705,BDI,Burundi,0,0,0
20706,BDI,Burundi,0,0,0
20707,BDI,Burundi,0,0,0
20708,BDI,Burundi,0,0,0
20709,BDI,Burundi,0,0,0
20710,BDI,Burundi,0,0,0
20711,BDI,Burundi,0,0,0
20712,BDI,Burundi,0,0,0
20713,BDI,Burundi,0,0,0
20714,BDI,Burundi,0,0,0
20715,BDI,Burundi,0,0,0
20716,BDI,Burundi,0,0,0
20717,BDI,Burundi,0,0,0
20718,BDI,Burundi,0,0,0
20719,BDI,Burundi,0,0,0
20720,BDI,Burundi,0,0,0
20721,BDI,Burundi,0,0,0
20722,BDI,Burundi,0,0,0
20723,BDI,Burundi,0,0,0
20724,BDI,Burundi,0,0,0
20725,BDI,Burundi,0,0,0
20726,BDI,Burundi,0,0,0
20727,BDI,Burundi,0,0,0
20728,BDI,Burundi,0,0,0
20729,BDI,Burundi,0,0,0
20730,BDI,Burundi,0,0,0
20731,BDI,Burundi,0,0,0
20732,BDI,Burundi,0,0,0
20733,BDI,Burundi,0,0,0
20734,BDI,Burundi,0,0,0
20735,BDI,Burundi,0,0,0
20736,BDI,Burundi,0,0,0
20737,BDI,Burundi,0,0,0
20738,BDI,Burundi,0,0,0
20739,BDI,Burundi,0,0,0
20740,BDI,Burundi,0,0,0
20741,BDI,Burundi,0,0,0
20742,BDI,Burundi,0,0,0
20743,BDI,Burundi,0,0,0
20744,BDI,Burundi,0,0,0
20745,BDI,Burundi,0,0,0
20746,BDI,Burundi,0,0,0
20747,BDI,Burundi,0,0,0
20748,BDI,Burundi,0,0,0
20749,BDI,Burundi,0,0,0
20750,BDI,Burundi,0,0,0
20751,BDI,Burundi,0,0,0
20752,BDI,Burundi,0,0,0
20753,BDI,Burundi,0,0,0
20754,BDI,Burundi,0,0,0
20755,BDI,Burundi,0,0,0
20756,BDI,Burundi,0,0,0
20757,BDI,Burundi,0,0,0
20758,BDI,Burundi,0,0,0
20759,BDI,Burundi,0,0,0
20760,BDI,Burundi,0,0,0
20761,BDI,Burundi,0,0,0
20762,BDI,Burundi,0,0,0
20763,BDI,Burundi,0,0,0
20764,BDI,Burundi,0,0,0
20765,BDI,Burundi,0,0,0
20766,BDI,Burundi,0,0,0
20767,BDI,Burundi,0,0,0
20768,BDI,Burundi,0,0,0
20769,BDI,Burundi,0,0,0
20770,BDI,Burundi,0,0,0
20771,BDI,Burundi,0,0,0
20772,BDI,Burundi,0,0,0
20773,BDI,Burundi,0,0,0
20774,BDI,Burundi,0,0,0
20775,BDI,Burundi,0,0,0
20776,BDI,Burundi,0,0,0
20777,BDI,Burundi,0,0,0
20778,BDI,Burundi,0,0,0
20779,BDI,Burundi,0,0,0
20780,BDI,Burundi,0,0,0
20781,BDI,Burundi,0,0,0
20782,BDI,Burundi,0,0,0
20783,BDI,Burundi,0,0,0
20784,BDI,Burundi,0,0,0
20785,BDI,Burundi,0,0,0
20786,BDI,Burundi,0,0,0
20787,BDI,Burundi,0,0,0
20788,BDI,Burundi,0,0,0
20789,BDI,Burundi,0,0,0
20790,BDI,Burundi,0,0,0
20791,BDI,Burundi,0,0,0
20792,BDI,Burundi,0,0,0
20793,BDI,Burundi,0,0,0
20794,BDI,Burundi,0,0,0
20795,BDI,Burundi,0,0,0
20796,BDI,Burundi,0,0,0
20797,BDI,Burundi,0,0,0
20798,BDI,Burundi,0,0,0
20799,BDI,Burundi,0,0,0
20800,BDI,Burundi,0,0,0
20801,BDI,Burundi,0,0,0
20802,BDI,Burundi,0,0,0
20803,BDI,Burundi,0,0,0
20804,BDI,Burundi,0,0,0
20805,BDI,Burundi,0,0,0
20806,BDI,Burundi,0,0,0
20807,BDI,Burundi,0,0,0
20808,BDI,Burundi,0,0,0
20809,BDI,Burundi,0,0,0
20810,BDI,Burundi,0,0,0
20811,BDI,Burundi,0,0,0
20812,BDI,Burundi,0,0,0
20813,BDI,Burundi,0,0,0
20814,BDI,Burundi,0,0,0
20815,BDI,Burundi,0,0,0
20816,BDI,Burundi,0,0,0
20817,BDI,Burundi,0,0,0
20818,BDI,Burundi,0,0,0
20819,BDI,Burundi,0,0,0
20820,BDI,Burundi,0,0,0
20821,BDI,Burundi,0,0,0
20822,BDI,Burundi,0,0,0
20823,BDI,Burundi,0,0,0
20824,BDI,Burundi,0,0,0
20825,BDI,Burundi,0,0,0
20826,BDI,Burundi,0,0,0
20827,BDI,Burundi,0,0,0
20828,BDI,Burundi,0,0,0
20829,BDI,Burundi,0,0,0
20830,BDI,Burundi,0,0,0
20831,BDI,Burundi,0,0,0
20832,BDI,Burundi,0,0,0
20833,BDI,Burundi,0,0,0
20834,BDI,Burundi,0,0,0
20835,BDI,Burundi,0,0,0
20836,BDI,Burundi,0,0,0
20837,BDI,Burundi,0,0,0
20838,BDI,Burundi,0,0,0
20839,BDI,Burundi,0,0,0
20840,BDI,Burundi,0,0,0
20841,BDI,Burundi,0,0,0
20842,BDI,Burundi,0,0,0
20843,BDI,Burundi,0,0,0
20844,BDI,Burundi,0,0,0
20845,BDI,Burundi,0,0,0
20846,BDI,Burundi,0,0,0
20847,BDI,Burundi,0,0,0
20848,BDI,Burundi,0,0,0
20849,BDI,Burundi,0,0,0
20850,BDI,Burundi,0,0,0
20851,BDI,Burundi,0,0,0
20852,BDI,Burundi,0,0,0
20853,BDI,Burundi,0,0,0
20854,BDI,Burundi,0,0,0
20855,BDI,Burundi,0,0,0
20856,BDI,Burundi,0,0,0
20857,BDI,Burundi,0,0,0
20858,BDI,Burundi,0,0,0
20859,BDI,Burundi,0,0,0
20860,BDI,Burundi,0,0,0
20861,BDI,Burundi,0,0,0
20862,BDI,Burundi,0,0,0
20863,BDI,Burundi,0,0,0
20864,BDI,Burundi,0,0,0
20865,BDI,Burundi,0,0,0
20866,BDI,Burundi,0,0,0
20867,BDI,Burundi,0,0,0
20868,BDI,Burundi,0,0,0
20869,BDI,Burundi,0,0,0
20870,BDI,Burundi,0,0,0
20871,BDI,Burundi,0,0,0
20872,BDI,Burundi,0,0,0
20873,BDI,Burundi,0,0,0
20874,BDI,Burundi,0,0,0
20875,BDI,Burundi,0,0,0
20876,BDI,Burundi,0,0,0
20877,BDI,Burundi,0,0,0
20878,BDI,Burundi,0,0,0
20879,BDI,Burundi,0,0,0
20880,BDI,Burundi,0,0,0
20881,BDI,Burundi,0,0,0
20882,BDI,Burundi,0,0,0
20883,BDI,Burundi,0,0,0
20884,BDI,Burundi,0,0,0
20885,BDI,Burundi,0,0,0
20886,BDI,Burundi,0,0,0
20887,BDI,Burundi,0,0,0
20888,BDI,Burundi,0,0,0
20889,BDI,Burundi,0,0,0
20890,BDI,Burundi,0,0,0
20891,BDI,Burundi,0,0,0
20892,BDI,Burundi,0,0,0
20893,BDI,Burundi,0,0,0
20894,BDI,Burundi,0,0,0
20895,BDI,Burundi,0,0,0
20896,BDI,Burundi,0,0,0
20897,BDI,Burundi,0,0,0
20898,BDI,Burundi,0,0,0
20899,BDI,Burundi,0,0,0
20900,BDI,Burundi,0,0,0
20901,BDI,Burundi,0,0,0
20902,BDI,Burundi,0,0,0
20903,BDI,Burundi,0,0,0
20904,BDI,Burundi,0,0,0
20905,BDI,Burundi,0,0,0
